k,n,degrees_list,hodge_numbers
3,7,{7, 6},{457379, 540270667, 40247010144, 615397034851, 2850343554320, 4681772699740, 2850343554320, 615397034851, 40247010144, 540270667, 457379}
3,7,{7, 7},{1557268, 1493027990, 102180069066, 1493934829636, 6762006093734, 11027431967898, 6762006093734, 1493934829636, 102180069066, 1493027990, 1557268}
3,7,{8, 1},{455, 20119925, 3659807550, 81998573125, 452895890188, 783766373872, 452895890188, 81998573125, 3659807550, 20119925, 455}
3,7,{8, 2},{4081, 65802233, 9733829624, 199629542133, 1057739192784, 1807798562136, 1057739192784, 199629542133, 9733829624, 65802233, 4081}
3,7,{8, 3},{24661, 164577463, 19863314064, 373971385069, 1904954362444, 3217902052316, 1904954362444, 373971385069, 19863314064, 164577463, 24661}
3,7,{8, 4},{116389, 373368807, 37274371744, 647067705445, 3175091035572, 5304258800092, 3175091035572, 647067705445, 37274371744, 373368807, 116389}
3,7,{8, 5},{457345, 820838453, 69180833000, 1113727964197, 5275519899944, 8720895788976, 5275519899944, 1113727964197, 69180833000, 820838453, 457345}
3,7,{8, 6},{1557235, 1825573861, 133558339238, 2011614735325, 9228762635360, 15109454141360, 9228762635360, 2011614735325, 133558339238, 1825573861, 1557235}
3,7,{8, 7},{4723683, 4206566111, 277366827694, 3965627250701, 17728884453024, 28797000806220, 17728884453024, 3965627250701, 277366827694, 4206566111, 4723683}
3,7,{8, 8},{13025943, 10030370679, 621710255502, 8598988145741, 37789689691348, 61054134686572, 37789689691348, 8598988145741, 621710255502, 10030370679, 13025943}
3,7,{9, 1},{3626, 97810370, 15835944916, 335588306592, 1802313252314, 3092028203474, 1802313252314, 335588306592, 15835944916, 97810370, 3626}
3,7,{9, 2},{24206, 297329102, 40489988371, 795568750305, 4122318957302, 6996247189154, 4122318957302, 795568750305, 40489988371, 297329102, 24206}
3,7,{9, 3},{115934, 689089325, 78959055223, 1441195095153, 7216687940441, 12123700629614, 7216687940441, 1441195095153, 78959055223, 689089325, 115934}
3,7,{9, 4},{456890, 1441759823, 140105819701, 2382660310989, 11547625695446, 19212123795956, 11547625695446, 2382660310989, 140105819701, 1441759823, 456890}
3,7,{9, 5},{1556780, 2889870059, 241270915993, 3837540976716, 18028224132095, 29716990102448, 18028224132095, 3837540976716, 241270915993, 2889870059, 1556780}
3,7,{9, 6},{4723229, 5750608403, 419774618668, 6277299917877, 28639820587658, 46796201669000, 28639820587658, 6277299917877, 419774618668, 5750608403, 4723229}
3,7,{9, 7},{13025522, 11643493679, 761108980672, 10790004484641, 47967227258072, 77761513015154, 47967227258072, 10790004484641, 761108980672, 11643493679, 13025522}
3,7,{9, 8},{33156599, 24259838981, 1464358251742, 19931826869829, 86818572919100, 139864968779984, 86818572919100, 19931826869829, 1464358251742, 24259838981, 33156599}
3,7,{9, 9},{78834140, 51817955588, 2984001109936, 39593371566336, 170190688387748, 273044150697758, 170190688387748, 39593371566336, 2984001109936, 51817955588, 78834140}
3,7,{10, 1},{20580, 389369604, 57651908481, 1170115497945, 6148935579402, 10478026749750, 6148935579402, 1170115497945, 57651908481, 389369604, 20580}
3,7,{10, 2},{112308, 1120876842, 143065421113, 2718322878063, 13841900935884, 23363655373394, 13841900935884, 2718322878063, 143065421113, 1120876842, 112308}
3,7,{10, 3},{453264, 2453817142, 269726629277, 4804060346267, 23734909396002, 39701912475630, 23734909396002, 4804060346267, 269726629277, 2453817142, 453264}
3,7,{10, 4},{1553154, 4835329736, 459812328677, 7693093800041, 36922524658322, 61230621922034, 36922524658322, 7693093800041, 459812328677, 4835329736, 1553154}
3,7,{10, 5},{4719603, 9071703256, 752673406822, 11861395942753, 55365806925094, 91058537333918, 55365806925094, 11861395942753, 752673406822, 9071703256, 4719603}
3,7,{10, 6},{13021897, 16711039947, 1223928284412, 18229966165579, 82863457955524, 135205303301656, 82863457955524, 18229966165579, 1223928284412, 16711039947, 13021897}
3,7,{10, 7},{33153007, 30889411510, 2028500540414, 28699433544107, 127273819146386, 206129564024366, 127273819146386, 28699433544107, 2028500540414, 30889411510, 33153007}
3,7,{10, 8},{78830969, 58121865929, 3494425395096, 47330079244933, 205446013129000, 330570146659480, 205446013129000, 47330079244933, 3494425395096, 58121865929, 78830969}
3,7,{10, 9},{176724674, 111891528386, 6317119277587, 82817325591681, 353618264150522, 566103669969194, 353618264150522, 82817325591681, 6317119277587, 111891528386, 176724674}
3,7,{10, 10},{376366872, 219458639148, 11939919730641, 153399153584439, 648127471349232, 1034161558517310, 648127471349232, 153399153584439, 11939919730641, 219458639148, 376366872}
3,7,{1, 1, 1},{0, 0, 0, 0, 15, 0, 0, 0, 0}
3,7,{2, 1, 1},{0, 0, 35, 2758, 20070, 2758, 35, 0, 0}
3,7,{2, 2, 1},{0, 2, 1332, 47077, 246608, 47077, 1332, 2, 0}
3,7,{2, 2, 2},{0, 105, 20097, 435792, 1864577, 435792, 20097, 105, 0}
3,7,{3, 1, 1},{0, 33, 16539, 470895, 2190416, 470895, 16539, 33, 0}
3,7,{3, 2, 1},{0, 489, 99777, 2063802, 8478875, 2063802, 99777, 489, 0}
3,7,{3, 2, 2},{1, 4973, 547138, 8750439, 32384164, 8750439, 547138, 4973, 1}
3,7,{3, 3, 1},{1, 7234, 841103, 13543059, 50047642, 13543059, 841103, 7234, 1}
3,7,{3, 3, 2},{35, 51028, 3812282, 50394251, 171569731, 50394251, 3812282, 51028, 35}
3,7,{3, 3, 3},{490, 329182, 18300842, 208767888, 666408961, 208767888, 18300842, 329182, 490}
3,7,{4, 1, 1},{0, 3173, 703285, 14002536, 55682625, 14002536, 703285, 3173, 0}
3,7,{4, 2, 1},{1, 20564, 2718813, 44502472, 163887281, 44502472, 2718813, 20564, 1}
3,7,{4, 2, 2},{35, 114961, 10146682, 140239239, 482296438, 140239239, 10146682, 114961, 35}
3,7,{4, 3, 1},{34, 110964, 9797766, 135569327, 466623416, 135569327, 9797766, 110964, 34}
3,7,{4, 3, 2},{489, 548436, 35077125, 419669136, 1359723449, 419669136, 35077125, 548436, 489}
3,7,{4, 3, 3},{4114, 2284789, 112990991, 1196528934, 3681592423, 1196528934, 112990991, 2284789, 4114}
3,7,{4, 4, 1},{455, 669361, 45776024, 560258293, 1828973574, 560258293, 45776024, 669361, 455}
3,7,{4, 4, 2},{4081, 2862505, 151288930, 1640819987, 5089799356, 1640819987, 151288930, 2862505, 4081}
3,7,{4, 4, 3},{24659, 10006671, 427170150, 4179344959, 12407740868, 4179344959, 427170150, 10006671, 24659}
3,7,{4, 4, 4},{116319, 35259735, 1314299322, 11971270059, 34425039216, 11971270059, 1314299322, 35259735, 116319}
3,7,{5, 1, 1},{1, 71165, 10634880, 176499580, 648119165, 176499580, 10634880, 71165, 1}
3,7,{5, 2, 1},{34, 323113, 33954178, 490196103, 1703021243, 490196103, 33954178, 323113, 34}
3,7,{5, 2, 2},{488, 1359900, 106384146, 1355513487, 4476236070, 1355513487, 106384146, 1359900, 488}
3,7,{5, 3, 1},{455, 1159395, 89583024, 1140250978, 3767565479, 1140250978, 89583024, 1159395, 455}
3,7,{5, 3, 2},{4080, 4575284, 275688412, 3137191615, 9894293920, 3137191615, 275688412, 4575284, 4080}
3,7,{5, 3, 3},{24626, 14473195, 699423965, 7194962105, 21760276900, 7194962105, 699423965, 14473195, 24626}
3,7,{5, 4, 1},{3626, 4157887, 253028089, 2895530476, 9156602293, 2895530476, 253028089, 4157887, 3626}
3,7,{5, 4, 2},{24205, 15383130, 758713451, 7861642402, 23837214583, 7861642402, 758713451, 15383130, 24205}
3,7,{5, 4, 3},{115898, 45279528, 1853387094, 17573452615, 51323191556, 17573452615, 1853387094, 45279528, 115898}
3,7,{5, 4, 4},{456365, 129308667, 4599251900, 40626950033, 115058025366, 40626950033, 4599251900, 129308667, 456365}
3,7,{5, 5, 1},{20580, 16095378, 847157162, 9018136846, 27631662545, 9018136846, 847157162, 16095378, 20580}
3,7,{5, 5, 2},{112306, 55199196, 2431173837, 23739113628, 70096769944, 23739113628, 2431173837, 55199196, 112306}
3,7,{5, 5, 3},{453194, 148802885, 5578899697, 50395608809, 143961873826, 50395608809, 5578899697, 148802885, 453194}
3,7,{5, 5, 4},{1552174, 381183995, 12579095757, 106560359344, 296047133341, 106560359344, 12579095757, 381183995, 1552174}
3,7,{5, 5, 5},{4711371, 990806061, 30249835602, 245676918018, 669697346459, 245676918018, 30249835602, 990806061, 4711371}
3,7,{6, 1, 1},{33, 758516, 89718826, 1333690091, 4667024829, 1333690091, 89718826, 758516, 33}
3,7,{6, 2, 1},{454, 2834447, 257690299, 3439901134, 11527520109, 3439901134, 257690299, 2834447, 454}
3,7,{6, 2, 2},{4046, 10126527, 731536587, 8848132802, 28479623617, 8848132802, 731536587, 10126527, 4046}
3,7,{6, 3, 1},{3625, 8214892, 585560807, 7073410272, 22778060347, 7073410272, 585560807, 8214892, 3625}
3,7,{6, 3, 2},{24171, 28195558, 1644483077, 18146676988, 56277780649, 18146676988, 1644483077, 28195558, 24171}
3,7,{6, 3, 3},{115444, 75626992, 3657211985, 37100295120, 111135244018, 37100295120, 3657211985, 75626992, 115444}
3,7,{6, 4, 1},{20579, 22488116, 1301031199, 14362573566, 44592284919, 14362573566, 1301031199, 22488116, 20579}
3,7,{6, 4, 2},{112273, 74388047, 3610562962, 36692710207, 110001528762, 36692710207, 3610562962, 74388047, 112273}
3,7,{6, 4, 3},{452773, 192100552, 7915840253, 74512779528, 216322412761, 74512779528, 7915840253, 192100552, 452773}
3,7,{6, 4, 4},{1549003, 467213939, 16758928162, 147496538131, 416138655192, 147496538131, 16758928162, 467213939, 1549003}
3,7,{6, 5, 1},{91727, 63465353, 3136112965, 32172291912, 96860050434, 32172291912, 3136112965, 63465353, 91727}
3,7,{6, 5, 2},{432648, 201615645, 8544832743, 81340074226, 237151833709, 81340074226, 8544832743, 201615645, 432648}
3,7,{6, 5, 3},{1532049, 497779987, 18283070714, 162442107541, 459941334340, 162442107541, 18283070714, 497779987, 1532049}
3,7,{6, 5, 4},{4694417, 1147098560, 37303186129, 312059929908, 861021313557, 312059929908, 37303186129, 1147098560, 4694417}
3,7,{6, 5, 5},{12972505, 2636182278, 78528243012, 627516877521, 1696792294195, 627516877521, 78528243012, 2636182278, 12972505}
3,7,{6, 6, 1},{340954, 188053876, 8465623832, 82819378473, 244184541340, 82819378473, 8465623832, 188053876, 340954}
3,7,{6, 6, 2},{1440776, 570427273, 22436788133, 205288699796, 588005570545, 205288699796, 22436788133, 570427273, 1440776}
3,7,{6, 6, 3},{4606315, 1336779481, 46303458980, 398180248629, 1110683599198, 398180248629, 46303458980, 1336779481, 4606315}
3,7,{6, 6, 4},{12901357, 2895603331, 89778763058, 730725157839, 1990661373754, 730725157839, 89778763058, 2895603331, 12901357}
3,7,{6, 6, 5},{32991308, 6180477856, 176038317350, 1371263217779, 3664365160198, 1371263217779, 176038317350, 6180477856, 32991308}
3,7,{6, 6, 6},{78485848, 13351758385, 361615362143, 2739767142966, 7229767393213, 2739767142966, 361615362143, 13351758385, 78485848}
3,7,{7, 1, 1},{421, 5128684, 519571355, 7174155299, 24307502244, 7174155299, 519571355, 5128684, 421}
3,7,{7, 2, 1},{3592, 16969828, 1395634984, 17658445115, 57744173680, 17658445115, 1395634984, 16969828, 3592}
3,7,{7, 2, 2},{23717, 54529875, 3719220416, 43382765905, 137199592338, 43382765905, 3719220416, 54529875, 23717}
3,7,{7, 3, 1},{20546, 43144242, 2907878682, 33879566584, 107188628369, 33879566584, 2907878682, 43144242, 20546}
3,7,{7, 3, 2},{111819, 134919513, 7692378507, 83090376162, 254713486094, 83090376162, 7692378507, 134919513, 111819}
3,7,{7, 3, 3},{449149, 325386223, 15798770360, 158865555222, 472870875313, 158865555222, 15798770360, 325386223, 449149}
3,7,{7, 4, 1},{91694, 101048172, 5689600926, 61403317615, 188364064284, 61403317615, 5689600926, 101048172, 91694}
3,7,{7, 4, 2},{432195, 308283144, 14942099867, 150290329906, 447502768563, 150290329906, 14942099867, 308283144, 432195}
3,7,{7, 4, 3},{1528458, 725549469, 30455590587, 286618876722, 830067651599, 286618876722, 30455590587, 725549469, 1528458}
3,7,{7, 4, 4},{4674293, 1577254085, 58145318506, 514741717339, 1452946273356, 514741717339, 58145318506, 1577254085, 4674293}
3,7,{7, 5, 1},{340922, 235085082, 11374420178, 114686097284, 342104879505, 114686097284, 11374420178, 235085082, 340922}
3,7,{7, 5, 2},{1440356, 699679919, 29601528231, 279624588988, 811116245097, 279624588988, 29601528231, 699679919, 1440356}
3,7,{7, 5, 3},{4603145, 1604140749, 59684960652, 530261363530, 1498753677635, 530261363530, 59684960652, 1604140749, 4603145}
3,7,{7, 5, 4},{12884404, 3385994942, 112241792406, 942919380175, 2602481275244, 942919380175, 112241792406, 3385994942, 12884404}
3,7,{7, 5, 5},{32920161, 7015547386, 211694114137, 1696045159413, 4586041588314, 1696045159413, 211694114137, 7015547386, 32920161}
3,7,{7, 6, 1},{1099855, 564040961, 24416544574, 233406511705, 680648960688, 233406511705, 24416544574, 564040961, 1099855}
3,7,{7, 6, 2},{4265815, 1632703094, 62677290769, 564368458384, 1603687335597, 564368458384, 62677290769, 1632703094, 4265815}
3,7,{7, 6, 3},{12564028, 3630344509, 124224401702, 1057499765787, 2933741759197, 1057499765787, 124224401702, 3630344509, 12564028}
3,7,{7, 6, 4},{32670933, 7396693046, 228166278055, 1845566527094, 5009186304483, 1845566527094, 228166278055, 7396693046, 32670933}
3,7,{7, 6, 5},{78236621, 14690202794, 416036206693, 3222033877002, 8581470670161, 3222033877002, 416036206693, 14690202794, 78236621}
3,7,{7, 6, 6},{175698097, 29276768137, 781116941138, 5859812364927, 15386928061264, 5859812364927, 781116941138, 29276768137, 175698097}
3,7,{7, 7, 1},{3166381, 1397352650, 56695211911, 524127632507, 1505954057430, 524127632507, 56695211911, 1397352650, 3166381}
3,7,{7, 7, 2},{11467765, 3921562268, 142798635240, 1250037564205, 3507315262553, 1250037564205, 142798635240, 3921562268, 11467765}
3,7,{7, 7, 3},{31591624, 8425257324, 276446119266, 2298763034144, 6309065057117, 2298763034144, 276446119266, 8425257324, 31591624}
3,7,{7, 7, 4},{77228460, 16502681287, 492286602887, 3904988712558, 10502657283003, 3904988712558, 492286602887, 16502681287, 77228460}
3,7,{7, 7, 5},{174939164, 31291677733, 860931769441, 6554677258069, 17317974147184, 6554677258069, 860931769441, 31291677733, 174939164}
3,7,{7, 7, 6},{373903076, 59127491942, 1531468260751, 11294330898210, 29422786075260, 11294330898210, 1531468260751, 59127491942, 373903076}
3,7,{7, 7, 7},{761520369, 112757581959, 2819387796444, 20388566991642, 52641105761997, 20388566991642, 2819387796444, 112757581959, 761520369}
3,7,{8, 1, 1},{3171, 25491235, 2312968882, 30292570539, 100291477336, 30292570539, 2312968882, 25491235, 3171}
3,7,{8, 2, 1},{20125, 77647143, 5932699724, 72196957497, 231945171074, 72196957497, 5932699724, 77647143, 20125}
3,7,{8, 2, 2},{108227, 231736479, 15130299186, 171831848939, 536494770124, 171831848939, 15130299186, 231736479, 108227}
3,7,{8, 3, 1},{91273, 180710115, 11680025292, 132516854321, 413888296658, 132516854321, 11680025292, 180710115, 91273}
3,7,{8, 3, 2},{428603, 528920069, 29628343492, 314998117265, 957450614518, 314998117265, 29628343492, 528920069, 428603}
3,7,{8, 3, 3},{1507913, 1184916253, 57724565126, 576757272215, 1708842639736, 576757272215, 57724565126, 1184916253, 1507913}
3,7,{8, 4, 1},{340501, 382775241, 21168591614, 224803780791, 683679740280, 224803780791, 21168591614, 382775241, 340501}
3,7,{8, 4, 2},{1436765, 1100443853, 53423372610, 533685283299, 1581590157628, 533685283299, 53423372610, 1100443853, 1436765}
3,7,{8, 4, 3},{4582633, 2422407225, 103558685586, 975832844243, 2822370714884, 975832844243, 103558685586, 2422407225, 4582633}
3,7,{8, 4, 4},{12793165, 4867159325, 184758424242, 1647857858899, 4658136297116, 1647857858899, 184758424242, 4867159325, 12793165}
3,7,{8, 5, 1},{1099435, 788227835, 37932104634, 378963376083, 1124167691144, 378963376083, 37932104634, 788227835, 1099435}
3,7,{8, 5, 2},{4262257, 2227592535, 95201008272, 898029405509, 2599223569838, 898029405509, 95201008272, 2227592535, 4262257}
3,7,{8, 5, 3},{12543937, 4818403043, 183438776380, 1638198469137, 4633316913994, 1638198469137, 183438776380, 4818403043, 12543937}
3,7,{8, 5, 4},{32582865, 9503678029, 324862373254, 2756166784559, 7628546140984, 2756166784559, 324862373254, 9503678029, 32582865}
3,7,{8, 5, 5},{77916279, 18171202215, 565208861922, 4578787485179, 12425894250816, 4578787485179, 565208861922, 18171202215, 77916279}
3,7,{8, 6, 1},{3165993, 1637884895, 70271235280, 665792958725, 1931843643630, 665792958725, 70271235280, 1637884895, 3165993}
3,7,{8, 6, 2},{11464627, 4545858975, 175069333074, 1572105921195, 4456910900092, 1572105921195, 175069333074, 4545858975, 11464627}
3,7,{8, 6, 3},{31574703, 9644715409, 334422742604, 2853853065481, 7916728433782, 2853853065481, 334422742604, 9644715409, 31574703}
3,7,{8, 6, 4},{77157345, 18619961969, 585619195426, 4765608905027, 12955246609620, 4765608905027, 585619195426, 18619961969, 77157345}
3,7,{8, 6, 5},{174689969, 34724134347, 1002824645724, 7820921091401, 20875617672490, 7820921091401, 1002824645724, 34724134347, 174689969}
3,7,{8, 6, 6},{373144175, 64421008795, 1739546643458, 13101877095131, 34441149997924, 13101877095131, 1739546643458, 64421008795, 373144175}
3,7,{8, 7, 1},{8301805, 3491332223, 137946531564, 1255362518497, 3580089178754, 1255362518497, 137946531564, 3491332223, 8301805}
3,7,{8, 7, 2},{28428835, 9495427369, 340041423640, 2944330085357, 8216446011834, 2944330085357, 340041423640, 9495427369, 28428835}
3,7,{8, 7, 3},{74082625, 19704575493, 641312315310, 5296787573087, 14484230914472, 5296787573087, 641312315310, 19704575493, 74082625}
3,7,{8, 7, 4},{171864477, 37105615765, 1104730285402, 8731705305291, 23431223232820, 8731705305291, 1104730285402, 37105615765, 171864477}
3,7,{8, 7, 5},{371077617, 67223146635, 1850355036812, 14059329323889, 37090254369858, 14059329323889, 1850355036812, 67223146635, 371077617}
3,7,{8, 7, 6},{759453843, 120569098553, 3115920099784, 22912690739837, 59584172572026, 22912690739837, 3115920099784, 120569098553, 759453843}
3,7,{8, 7, 7},{1487577085, 217234926945, 5377380210134, 38629861934919, 99409514428032, 38629861934919, 5377380210134, 217234926945, 1487577085}
3,7,{8, 8, 1},{20130201, 7607535649, 286614922426, 2544306437995, 7176285003308, 2544306437995, 286614922426, 7607535649, 20130201}
3,7,{8, 8, 2},{65800945, 20237557137, 696805128642, 5907528200707, 16329772720836, 5907528200707, 696805128642, 20237557137, 65800945}
3,7,{8, 8, 3},{163653945, 40990026761, 1292635948210, 10489475363155, 28452586803652, 10489475363155, 1292635948210, 40990026761, 163653945}
3,7,{8, 8, 4},{363116313, 75118389369, 2181162283106, 16988999741219, 45277983306484, 16988999741219, 2181162283106, 75118389369, 363116313}
3,7,{8, 8, 5},{752251473, 131908528041, 3557049407370, 26694140075419, 70009453425388, 26694140075419, 3557049407370, 131908528041, 752251473}
3,7,{8, 8, 6},{1482441273, 228242255769, 5787587617218, 42075763207939, 108827461328500, 42075763207939, 5787587617218, 228242255769, 1482441273}
3,7,{8, 8, 7},{2805732385, 395071567745, 9576311842050, 67961189055875, 173900391834852, 67961189055875, 9576311842050, 395071567745, 2805732385}
3,7,{8, 8, 8},{5129913201, 688661601201, 16263749651394, 113747622250563, 289121872265444, 113747622250563, 16263749651394, 688661601201, 5129913201}
3,7,{9, 1, 1},{16954, 101459134, 8477770868, 106706989956, 347194940527, 106706989956, 8477770868, 101459134, 16954}
3,7,{9, 2, 1},{88102, 291124360, 21024429029, 248393837988, 787390325272, 248393837988, 21024429029, 291124360, 88102}
3,7,{9, 2, 2},{408478, 822934588, 51914614976, 577606194585, 1785883593208, 577606194585, 51914614976, 822934588, 408478}
3,7,{9, 3, 1},{337330, 635828941, 39770515217, 442121532537, 1367388462082, 442121532537, 39770515217, 635828941, 337330}
3,7,{9, 3, 2},{1416640, 1771352299, 97802460011, 1027098859680, 3101693201545, 1027098859680, 97802460011, 1771352299, 1416640}
3,7,{9, 3, 3},{4491361, 3759299542, 183536727239, 1824736764387, 5387436104782, 1824736764387, 183536727239, 3759299542, 4491361}
3,7,{9, 4, 1},{1096264, 1255575781, 68503001237, 718610044824, 2171129702761, 718610044824, 68503001237, 1255575781, 1096264}
3,7,{9, 4, 2},{4242133, 3450602260, 167808641777, 1667856290436, 4925178876493, 1667856290436, 167808641777, 3450602260, 4242133}
3,7,{9, 4, 3},{12452698, 7226045596, 313731021134, 2960367616407, 8554824243112, 2960367616407, 313731021134, 7226045596, 12452698}
3,7,{9, 4, 4},{32242819, 13711113397, 534239613728, 4797596261229, 13582064402758, 4797596261229, 534239613728, 13711113397, 32242819}
3,7,{9, 5, 1},{3162823, 2381504923, 114564548384, 1137885420180, 3362459214961, 1137885420180, 114564548384, 2381504923, 3162823}
3,7,{9, 5, 2},{11444536, 6461530393, 279551008556, 2638110373149, 7626816238837, 2638110373149, 279551008556, 6461530393, 11444536}
3,7,{9, 5, 3},{31483885, 13357996939, 520564925054, 4676773820724, 13243451500489, 4676773820724, 520564925054, 13357996939, 31483885}
